nbr_projets,inv_approuve,prime_approuvee,nbr_emploi,gouv_ar,gouv_fr,delegation_ar,delegation_fr,secteur_act_ar,secteur_act_ar_1,mois_ar,mois_fr,annee_doa,feuille
1,60300,20100.0,1,سيدي بوزيد,SIDI BOUZIDE,سيدي علي بن عون,SIDI ALI BEN OUN,الخدمات,SERVICE,جوان,juin,2018,SQL Results
1,78000,25900.0,1,القيروان,KAIROUAN,سيدي علي نصرالله,SIDI ALI NASR ALLAH,الخدمات,SERVICE,أكتوبر,oct.,2018,SQL Results
1,65500,20794.0,2,قفصة,GAFSA,القطار,ALKATAR,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
1,196418,60958.0,2,سيدي بوزيد,SIDI BOUZIDE,المكناسي,EL MEKNASSI,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
1,40579,14531.0,1,القصرين,KASSERINE,حيدرة,HIDRA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
1,270000,120324.0,4,نابل,NABEUL,الحمامات,HAMMAMET,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
1,89000,29658.3333333333,1,القيروان,KAIROUAN,سيدي علي نصرالله,SIDI ALI NASR ALLAH,الخدمات,SERVICE,ديسمبر,déc.,2018,SQL Results
2,748000,165341.0,20,منــوبة,MANOUBA,الجديدة,ALJADIDA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
1,84000,11644.0,1,المهدية,MAHDIA,بو مرداس,BOU MERDES,الخدمات,SERVICE,سبتمبر,sept.,2017,SQL Results
1,66000,21439.0,1,القيروان,KAIROUAN,الشراردة,CHRARDA,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
1,45700,15233.3333333333,1,سيدي بوزيد,SIDI BOUZIDE,بئر الحفي,BIR HFAY,الخدمات,SERVICE,ديسمبر,déc.,2017,SQL Results
1,41000,6150.0,1,المنستير,MOUNASTIR,زرمدين,ZMERDIN,الخدمات,SERVICE,ديسمبر,déc.,2017,SQL Results
1,51952,10748.0,0,نابل,NABEUL,سليمان,SLIMAN,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
1,71810,35905.0,1,القصرين,KASSERINE,جدليان,JDELYAN,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
1,40354,6052.0,1,صفاقس,SFAXE,صفاقس المدينة,SFAXE MEDINA,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
1,127457,40036.0,1,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الغربية,SIDI BOUZID OUST,الخدمات,SERVICE,مارس,mars,2018,SQL Results
1,89000,25837.0,1,المهدية,MAHDIA,أولاد الشامخ,AWLED CHAMEKH,الخدمات,SERVICE,ماي,mai,2018,SQL Results
1,164683,33218.0,6,صفاقس,SFAXE,قرقنة,KAREKNA,الصيد البحري,PECHE,مارس,mars,2018,SQL Results
1,4700,524.0,0,أريانة,ARIANA,سيدي ثابت,SID THABET,الخدمات,SERVICE,مارس,mars,2018,SQL Results
1,102830,56557.0,1,قبلي,KEBELLI,دوز الشما لية,DOUZ NORD,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
1,1030000,244224.0,8,زغوان,ZAGHOUANE,زغوان,ZAGOUAN,الفلاحي,AGRICULTURE,جوان,juin,2018,SQL Results
1,63000,6868.0,1,المهدية,MAHDIA,ملولش,MLOULECH,الخدمات,SERVICE,سبتمبر,sept.,2018,SQL Results
1,76400,42020.0,1,صفاقس,SFAXE,بئر علي بن خليفة,BIR ALI KHELIFFA,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
2,220408,101177.0,2,قفصة,GAFSA,بلخير,BELKHIR,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
1,800000,170336.0,13,المهدية,MAHDIA,الشابة,CHEBBA,الصيد البحري,PECHE,جويلية,juill.,2018,SQL Results
1,55660,6973.0,1,صفاقس,SFAXE,المحرس,MAHRES,الخدمات,SERVICE,جويلية,juill.,2018,SQL Results
1,224033,78168.0,1,سليانة,SILIANA,برقو,BERGOU,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
1,73000,36789.0,3,بنزرت,BIZERTE,العا لية,ELALIYA,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
1,54103,6835.0,1,صفاقس,SFAXE,صفاقس الجنوبية,SFAXE SUD,الخدمات,SERVICE,جوان,juin,2018,SQL Results
1,83425,27808.3333333333,1,سيدي بوزيد,SIDI BOUZIDE,سبا لة أولاد عسكر,SEBELET AWLED ASKAR,الخدمات,SERVICE,سبتمبر,sept.,2018,SQL Results
1,46485,15495.0,1,سيدي بوزيد,SIDI BOUZIDE,السعيدة,ASSAIDA,الخدمات,SERVICE,أكتوبر,oct.,2018,SQL Results
3,356782,133280.0,2,مدنين,MEDENINE,مدنين الشما لية,MEDNI NORD,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
2,175000,24720.0,1,المنستير,MOUNASTIR,الوردانين,WIRDANIN,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
1,49076,6189.0,1,منــوبة,MANOUBA,البطان,EL BATAN,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
1,63500,33683.0,1,المنستير,MOUNASTIR,البقا لطة,BKALTA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
1,42000,10369.0,1,سوسة,SOUSSE,القلعة الكبرى,KALAA ELKOUBRA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
1,62000,29386.0,1,المهدية,MAHDIA,المهدية,MAHDIA,الفلاحي,AGRICULTURE,جويلية,juill.,2017,SQL Results
1,79000,40973.0,1,المهدية,MAHDIA,قصور الساف,KSOUR ESSEF,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
1,72980,36740.0,1,صفاقس,SFAXE,المحرس,MAHRES,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
1,73890,44334.0,7,منــوبة,MANOUBA,طبربة,TOUBOURBA,الخدمات,SERVICE,أفريل,avr.,2018,SQL Results
1,137000,65982.0,1,القيروان,KAIROUAN,منزل المهيري,MENZEL MHIRI,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
1,132614,59041.0,2,سليانة,SILIANA,بوعرادة,BOU ARADA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
1,1045000,396125.0,5,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,التحويل الأولي,PREMIERE TRANSFORMATION,جوان,juin,2018,SQL Results
1,400000,73534.0,7,أريانة,ARIANA,سيدي ثابت,SID THABET,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
1,73667,8595.0,1,قابس,GABES,غنوش,GANOUCH,الخدمات,SERVICE,جويلية,juill.,2018,SQL Results
1,117045,36527.0,1,مدنين,MEDENINE,مدنين الجنوبية,MEDNIN SUD,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
1,42000,14000.0,1,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الخدمات,SERVICE,أوت,août,2018,SQL Results
1,64400,9659.0,2,تــونس,TUNIS,حي الخضراء,CITE EL KHATHRA,الخدمات,SERVICE,ديسمبر,déc.,2018,SQL Results
4,632816,180008.0,6,قابس,GABES,مارث,MARETH,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
4,234700,27372.0,4,المنستير,MOUNASTIR,طبلبة,TBOLBA,الخدمات,SERVICE,أكتوبر,oct.,2017,SQL Results
2,633129,136866.0,11,مدنين,MEDENINE,جرجيس,JERJIS,الصيد البحري,PECHE,أكتوبر,oct.,2017,SQL Results
5,244200,64850.0,15,المنستير,MOUNASTIR,طبلبة,TBOLBA,الصيد البحري,PECHE,أكتوبر,oct.,2017,SQL Results
1,78700,39350.0,1,سيدي بوزيد,SIDI BOUZIDE,المكناسي,EL MEKNASSI,الفلاحي,AGRICULTURE,سبتمبر,sept.,2017,SQL Results
1,55000,7626.0,1,سوسة,SOUSSE,القلعة الكبرى,KALAA ELKOUBRA,الخدمات,SERVICE,أكتوبر,oct.,2017,SQL Results
2,163500,86149.0,10,المنستير,MOUNASTIR,بني حسان,BENI HASSEN,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
3,258887,83956.0,3,توزر,TOZEUR,توزر,TOZEUR,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
2,159000,52235.0,2,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
3,361716,113107.0,3,قابس,GABES,قابس الجنوبية,GABES SUD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
17,1370000,440240.0,17,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
14,1133482,560411.0,14,القصرين,KASSERINE,سبيطلة,SBITLA,الفلاحي,AGRICULTURE,جانفي,janv.,2018,SQL Results
2,142407,17541.0,2,مدنين,MEDENINE,حومة السوق,HOUMMET SOUK,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
1,1330000,517901.0,1,المهدية,MAHDIA,ملولش,MLOULECH,التحويل الأولي,PREMIERE TRANSFORMATION,فيفري,févr.,2018,SQL Results
21,1796688,484515.0,21,قبلي,KEBELLI,قبلي الجنوبية,KEBELLI SUD,التحويل الأولي,PREMIERE TRANSFORMATION,ديسمبر,déc.,2017,SQL Results
6,396016,201631.0,6,الكاف,KEF,القصور,ELKSOUR,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
2,156400,52130.6666666667,2,باجة,BEJA,باجة الشما لية,BEJANORD,الخدمات,SERVICE,ديسمبر,déc.,2017,SQL Results
4,307691,102563.0,4,قبلي,KEBELLI,سوق الأحد,SOUK LAHAD,الخدمات,SERVICE,ديسمبر,déc.,2017,SQL Results
6,567000,181741.0,6,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
2,139746,55848.0,2,سليانة,SILIANA,الكريب,EL KRIB,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
1,81985,45092.0,1,مدنين,MEDENINE,مدنين الجنوبية,MEDNIN SUD,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
10,731000,259387.666666667,10,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الخدمات,SERVICE,ديسمبر,déc.,2017,SQL Results
13,1000561,506242.0,14,القصرين,KASSERINE,فوسانة,FOUSENA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
2,148928,77699.0,2,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
4,302000,86227.0,4,القيروان,KAIROUAN,حاجب العيون,HAJEB LAYOUN,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
6,469397,239911.0,6,سيدي بوزيد,SIDI BOUZIDE,سيدي علي بن عون,SIDI ALI BEN OUN,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
2,266000,94481.0,3,المهدية,MAHDIA,قصور الساف,KSOUR ESSEF,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
13,1173708,436808.0,14,سليانة,SILIANA,الروحية,ROUHIYA,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
8,549000,176447.666666667,8,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الخدمات,SERVICE,أفريل,avr.,2018,SQL Results
2,481000,244226.0,3,سليانة,SILIANA,برقو,BERGOU,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
2,316500,123488.0,2,سليانة,SILIANA,مكثر,MAKTHER,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
2,119150,65534.0,2,سيدي بوزيد,SIDI BOUZIDE,منزل بوزيان,MANZEL BOUZAYEN,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
3,263568,140839.0,3,سيدي بوزيد,SIDI BOUZIDE,سبا لة أولاد عسكر,SEBELET AWLED ASKAR,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
5,279679,153825.0,5,القصرين,KASSERINE,تا لة,TELA,الفلاحي,AGRICULTURE,جوان,juin,2018,SQL Results
5,249950,73006.0,5,صفاقس,SFAXE,قرقنة,KAREKNA,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
4,474190,165377.0,6,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
2,1062000,261307.0,2,بن عروس,BEN AROUSSE,مرناق,MORNAG,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
4,237702,71280.6666666667,4,صفاقس,SFAXE,قرقنة,KAREKNA,الخدمات,SERVICE,جوان,juin,2018,SQL Results
2,124981,34664.0,2,قبلي,KEBELLI,سوق الأحد,SOUK LAHAD,التحويل الأولي,PREMIERE TRANSFORMATION,أكتوبر,oct.,2018,SQL Results
1,69000,18922.6666666667,1,القيروان,KAIROUAN,العلا,AL ALAA,الخدمات,SERVICE,أوت,août,2018,SQL Results
2,124000,13520.0,2,المهدية,MAHDIA,الجم,EL JEM,الخدمات,SERVICE,جوان,juin,2018,SQL Results
4,1005506,295674.0,14,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الفلاحي,AGRICULTURE,جوان,juin,2018,SQL Results
10,659184,360228.0,9,مدنين,MEDENINE,سيدي مخلوف,SID MAKHLOUF,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
3,519000,229005.0,6,بنزرت,BIZERTE,ماطر,MATEUR,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
2,162000,84264.0,2,المنستير,MOUNASTIR,بني حسان,BENI HASSEN,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
2,163874,89439.0,2,باجة,BEJA,باجة الجنوبية,BEJA SUD,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
4,296244,150251.0,4,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
7,443497,119191.0,6,توزر,TOZEUR,توزر,TOZEUR,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
1,59000,16189.0,1,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
3,244000,78419.3333333333,3,القيروان,KAIROUAN,الشراردة,CHRARDA,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
6,678432,212434.0,6,القصرين,KASSERINE,سبيبة,SBIBA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
3,439000,222829.0,6,بنزرت,BIZERTE,ماطر,MATEUR,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
1,44300,6435.0,1,المنستير,MOUNASTIR,جمال,JAMMEL,الخدمات,SERVICE,سبتمبر,sept.,2018,SQL Results
3,201106,81678.0,3,سيدي بوزيد,SIDI BOUZIDE,المزونة,ELMZOUNA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
4,415290,195555.0,4,قابس,GABES,منزل الحبيب,MANZE EL HABIB,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
1,198698,106038.0,1,جندوبة,JENDOUBA,بلطة بوعوان,BALTA BOU OUN,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
3,106300,35079.0,3,الكاف,KEF,الدهماني,DAHMENI,الخدمات,SERVICE,أكتوبر,oct.,2017,SQL Results
2,112186,37395.3333333333,3,قفصة,GAFSA,السند,ESNAD,الخدمات,SERVICE,أفريل,avr.,2018,SQL Results
5,245375,134957.0,5,مدنين,MEDENINE,مدنين الشما لية,MEDNI NORD,الفلاحي,AGRICULTURE,جانفي,janv.,2018,SQL Results
1,90850,44404.0,1,سليانة,SILIANA,برقو,BERGOU,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
1,56000,24941.0,3,المنستير,MOUNASTIR,جمال,JAMMEL,التحويل الأولي,PREMIERE TRANSFORMATION,ديسمبر,déc.,2017,SQL Results
2,113000,53968.0,2,المنستير,MOUNASTIR,قصيبة المديوني,KSIBET ALMADYOUNI,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
1,128000,9900.0,13,المنستير,MOUNASTIR,المنستير,MOUNASTIR,الصيد البحري,PECHE,مارس,mars,2018,SQL Results
3,57686,23657.0,3,الكاف,KEF,ساقية سيدي يوسف,SAKIYET SIDI YOUSSEF,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
3,274159,146098.0,3,القصرين,KASSERINE,تا لة,TELA,الفلاحي,AGRICULTURE,جانفي,janv.,2018,SQL Results
4,182358,74177.0,3,الكاف,KEF,السرس,SERS,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
1,110000,50150.0,1,بنزرت,BIZERTE,الغزالة,GZELA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2017,SQL Results
1,101393,33037.3333333333,1,توزر,TOZEUR,حزوة,HIZWA,الخدمات,SERVICE,جوان,juin,2018,SQL Results
2,151000,46919.0,2,القيروان,KAIROUAN,السبيخة,SBIKHA,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
1,2569,959.0,3,بنزرت,BIZERTE,جرزونة,JARZOUNA,الصيد البحري,PECHE,سبتمبر,sept.,2017,SQL Results
1,74300,37150.0,1,نابل,NABEUL,نابل,NABEUL,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
3,268000,133971.0,3,القيروان,KAIROUAN,سيدي علي نصرالله,SIDI ALI NASR ALLAH,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
6,477000,153314.0,6,القيروان,KAIROUAN,السبيخة,SBIKHA,الخدمات,SERVICE,أفريل,avr.,2018,SQL Results
9,377633,206475.0,5,مدنين,MEDENINE,بن قردان,BEN GERDAN,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
2,123700,34039.0,2,تطاوين,TATAWINE,تطاوين الشما لية,TATAWIN NORD,الخدمات,SERVICE,مارس,mars,2018,SQL Results
1,132000,54266.0,1,المنستير,MOUNASTIR,بنبلة,BENBLA,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
3,207660,113796.0,3,جندوبة,JENDOUBA,غارالدماء,GAR DIMA,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
2,311320,154410.0,2,سليانة,SILIANA,برقو,BERGOU,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
4,290650,53318.6666666667,4,قبلي,KEBELLI,دوز الشما لية,DOUZ NORD,التحويل الأولي,PREMIERE TRANSFORMATION,جوان,juin,2018,SQL Results
1,194313,81403.0,1,القصرين,KASSERINE,جدليان,JDELYAN,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
2,191998,67210.0,2,منــوبة,MANOUBA,البطان,EL BATAN,الفلاحي,AGRICULTURE,أوت,août,2018,SQL Results
1,6604,3100.0,1,الكاف,KEF,الجريصة,JERISSA,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
3,198745,76662.0,3,قابس,GABES,قابس الجنوبية,GABES SUD,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
5,453348,167471.0,6,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الفلاحي,AGRICULTURE,جوان,juin,2018,SQL Results
2,182937,86523.0,4,قفصة,GAFSA,الرديف,ERDAYEF,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
6,398600,173489.0,6,سيدي بوزيد,SIDI BOUZIDE,بئر الحفي,BIR HFAY,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
5,654023,200756.333333333,4,توزر,TOZEUR,نفطة,NAFTA,الفلاحي,AGRICULTURE,جوان,juin,2018,SQL Results
2,93500,24756.0,0,المنستير,MOUNASTIR,المنستير,MOUNASTIR,الصيد البحري,PECHE,ماي,mai,2018,SQL Results
3,684194,267498.666666667,11,قابس,GABES,الحامة,HAMMA,الخدمات,SERVICE,جويلية,juill.,2018,SQL Results
2,116073,14951.0,2,قابس,GABES,قابس المدينة,GABES MEDINA,الخدمات,SERVICE,ماي,mai,2018,SQL Results
2,209479,115215.0,3,جندوبة,JENDOUBA,جندوبة,JENDOUBA,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
3,334124,161875.0,3,باجة,BEJA,باجة الجنوبية,BEJA SUD,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
2,250617,100768.0,2,سليانة,SILIANA,العروسة,ALAROUSSA,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
3,384525,203297.0,3,جندوبة,JENDOUBA,جندوبة,JENDOUBA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
4,274795,89679.0,4,القصرين,KASSERINE,سبيبة,SBIBA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
2,144200,20955.0,2,المنستير,MOUNASTIR,الوردانين,WIRDANIN,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
3,388233,113018.0,3,قبلي,KEBELLI,دوز الجنوبية,DOUZ SUD,التحويل الأولي,PREMIERE TRANSFORMATION,أكتوبر,oct.,2018,SQL Results
1,108000,10931.0,1,سوسة,SOUSSE,سيدي الهاني,SIDI ELHANI,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
1,119242,65485.0,1,جندوبة,JENDOUBA,بلطة بوعوان,BALTA BOU OUN,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
4,365679,180422.0,4,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
1,61184,29434.0,1,نابل,NABEUL,حمام الغزاز,HAMMEM GZEZ,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
2,126902,33693.3333333333,2,قبلي,KEBELLI,قبلي الشما لية,KEBELLI NORD,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
3,122260,33980.3333333333,3,مدنين,MEDENINE,مدنين الجنوبية,MEDNIN SUD,الخدمات,SERVICE,سبتمبر,sept.,2018,SQL Results
1,49906,12515.0,1,الكاف,KEF,ساقية سيدي يوسف,SAKIYET SIDI YOUSSEF,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
3,319053,117426.0,3,القيروان,KAIROUAN,سيدي علي نصرالله,SIDI ALI NASR ALLAH,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
1,149558,44530.0,1,القصرين,KASSERINE,القصرين الجنوبية,KASSERINE SUD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
2,2088000,547664.0,4,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
2,299386,57253.0,3,جندوبة,JENDOUBA,فرنانة,FERNANA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
2,127946,32278.0,2,صفاقس,SFAXE,جبنيانة,JEBINYANA,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
2,117000,37047.0,2,القيروان,KAIROUAN,الوسلاتية,WESLATIYA,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
