code,produits,annee_1999,annee_2000,annee_2001,annee_2002,annee_2003,annee_2004,annee_2005,annee_2006,annee_2007,annee_2008,annee_2009,annee_2010,annee_2011,annee_2012,annee_2013,annee_2014,annee_2015,annee_2016,annee_2017,feuille
130213,"Sucs et extraits végétaux;matières pectiques,pectinates et pectates,agar0agar:de houbmon*",0,0,0,0,0,3849,17110,0,0,0,5049,60638,34101,25567,38700,39641,144314,147937,138461,Feuil1
130214,"Sucs et extraits végétaux;matières pectiques;pectinates et pectates,agar0agar:de pyrèthre ou de racines de plantes a roténone*",0,2049,0,0,0,0,0,68429,4103,62188,0,0,0,0,0,0,0,0,0,Feuil1
130219,"Sucs et extraits végétaux;matières pectiques;pectinates et pectates,agar0agar:autres*",747517,723984,791873,695901,973636,1084033,1280278,1239228,1266556,1496508,1757585,1766656,1765124,2380341,3004680,3412040,4109936,5253505,6690170,Feuil1
130220,"Sucs et extraits végétaux;matières pectiques,pectinates et pectates,agar0agar:matières pectiques,pectinates et pectates*",304609,421910,592434,626156,437885,725309,1011278,1009020,1241925,1449263,1058261,1051464,588577,782243,1168831,826576,1082068,717585,2249800,Feuil1
130231,"Sucs et extraits végétaux;matières pectiques,pectinates et pectates,agar0agar:mucilages et épaississant :agar0agar*",26599,74023,62163,52761,122027,136776,5461,98122,110745,146055,96533,140042,74724,106731,39033,204436,2188229,116705,142704,Feuil1
130232,"Sucs et extraits végétaux;matières pectiques,pectinates et pectates,,agar0agar: mucilages et apaisantes de graines de guarée ,même modifie*",113543,223229,421143,462145,195864,203603,258265,408343,517443,349517,595961,745959,794136,1408138,1865371,1814863,1879553,1859670,2039166,Feuil1
130239,"Sucs et extraits végétaux;matières pectiques,pectinates et pectates:autres*",536194,510499,391407,355762,340882,228024,486990,494657,435114,821144,345053,694940,702379,1030647,1029660,1665445,1890267,2060975,2347160,Feuil1
140110,"Matières végétales des espèces principalement utilisées en vannerie ou en sparterie(bamous,rotins,roseaux,:bambous *",0,212,7355,7096,13417,20793,35329,15540,26945,20879,43961,24952,19747,31903,161820,136035,26090,40041,461683,Feuil1
140120,Matières végétales des espèces principalement utilisées en vannerie ou en sparterie( rotins)*,252003,255376,281230,263442,179923,316664,262365,298113,208287,337417,382614,381018,339292,377250,662794,548587,311166,374086,321702,Feuil1
140190,Matières végétales des espèces principalement utilisées en vannerie ou en sparterie( autres),20406,0,41,137,71,351,4530,1963,0,5362,186,0,0,0,0,1511,311,888,0,Feuil1
140200,Matieres vegetales des especes principalement utilisees pour le rembourrage meme en nappes avec ou sans support en autres matieres,0,0,0,10596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
140300,Matieres vegetales des especes principalement utilisees pour la fabrication des balais ou des brosses,0,0,0,7435,7355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
140310,Matières végétales des espèces principalement utilisées pour la fabrication des balais ou des brosses:sorgho a balis *,12546,11511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
140410,Produits végétaux non dénommes ni compris ailleurs :matières premières végétales des espèces,57193,40715,48819,44089,62314,27103,27548,18033,12484,0,0,0,0,0,0,0,0,0,0,Feuil1
140420,Produits végétaux non dénommes ni compris ailleurs: linters de coton*,0,14,0,0,173,1103,0,0,0,0,10617,7696,0,0,1595,181,0,0,0,Feuil1
140490,Produits végétaux non dénommes ni compris ailleurs: autres*,52784,23391,54820,88673,141122,345019,151933,58729,95603,299582,163664,86856,417263,356611,179770,582975,399909,547371,1510246,Feuil1
150100,"Graisses de porc(y compris le saindoux)et graisses de volailles,autres que celles du n° 02009 ou n° 1503*",0,0,137,0,207,0,241,499,775,2753,10129,26011,7978,369,0,0,0,0,0,Feuil1
150120,Autres graisses de porc,0,0,0,0,0,0,0,0,0,0,0,0,0,10662,80,52981,58974,90,2115,Feuil1
150190,Autres graisses de porc et graisses de volailles,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,2646,0,0,1171,1760,Feuil1
150200,"Graisses des animaux des espèces bovines,ovine ou caprine,autres que celles du n° 1503*",1106149,767058,72136,69222,37005,102004,41275,48884,117,85691,47298,197,180515,0,0,0,0,0,0,Feuil1
150210,"Autres graisses de porc et graisses de volailles autres que celles du stéarine solaire, huile de saindoux, oléo0stéarine, oléo0margarine et huile de suif, non émulsionnées, ni mélangées ni autrement préparées",0,0,0,0,0,0,0,0,0,0,0,0,0,0,36870,37968,33862,35738,47872,Feuil1
150290,"Autres graisses des animaux des espéces bovine,ovine ou caprine",0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,Feuil1
150300,"Stéarine solaire,huile de saindoux,oleostearine,oleomargarine et huile de suif,non émulsionnées,ni mélangées ni autrement préparées",0,0,324,1237,543,21075,10346,9638,0,292,26473,569,31939,7053,10180,4464,0,13844,34,Feuil1
150410,"Graisses et huiles et leurs fractions,de poissons ou de mammifères marins,même raffinées,mais non chimiquement modifiées",6386,5826,14180,4514,8175,9698,10841,14270,14170,22047,29613,30426,6158,47022,69148,58198,53047,27442,95814,Feuil1
150420,"Graisses et huiles de poissons et leurs fractions,autres que les huiles de foies*",10209,0,0,7516,0,3291,6983,22374,15210,10451,14164,80847,147608,143830,140691,139221,231829,347933,734266,Feuil1
150430,Graisses et huiles de mammifères marins et leurs fractions*,0,0,932,7775,0,0,684,0,0,160,0,0,0,265,1842,0,0,10652,0,Feuil1
150500,"Graisse suit et substances grasses dérivées,y compris la lanoline*",0,0,0,72943,109764,172087,116764,95430,128351,72001,211757,288036,149991,325441,558804,605636,273563,120701,302270,Feuil1
150510,"Graisse suit et substances grasses dérivées,y compris la lanoline*",6405,14409,16042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
150590,"Graisse suit et substances grasses dérivées,y compris la lanoline:autres*",63250,63847,127809,78993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
150600,"Autres graisse et huiles animales et leurs fractions,même raffinées,mais non chimiquement modifiés",7696,3248,803,5663,3439,7400,2444,2893,265,1722,3206,837,2273,2377,621,1109,0,4390,4761,Feuil1
150710,"Huile de soja et ses fractions,même raffinées ,mais non chimiquement modifiées*",85703887,66905157,46263527,107251198,132387595,134942168,119344027,124927968,154477351,324296943,154501566,189223397,274797325,197588880,210226726,187525593,180950958,191492639,246768575,Feuil1
150790,"Huile de soja et ses fractions,même raffinées,mais non chimiquement modifiées:autres*",48777,58820,44391,134189,159412,445554,1174436,1073694,3902950,49076433,5063339,5791634,6846412,4680,506376,1161534,1272503,5203930,14321,Feuil1
150810,Huile d'arachide et ses fractions même raffinées mais non chimiquement modifiées;huile brute,0,0,0,0,1724,0,0,0,0,2280,458,0,521,0,0,0,0,0,4584,Feuil1
150890,"Huiles d'arachide et ses fractions,même raffinées,mais non chimiquement modifiées:autres",738,0,0,961,0,0,0,0,0,0,0,410,0,1362,266,836,2498,443,0,Feuil1
150910,"Huile d'olive et ses fractions,même raffinées,mais non chimiquement modifiées:vierge*",58736,1192336,1324325,700729,531632,1840729,281954,2819376,2702245,1788690,737996,914325,1249889,545089,2384900,5857632,5306189,22966006,12965258,Feuil1
150990,"Huile d'olive et ses fractions,même raffinées,mais non chimiquement modifiées:autres",0,1053,0,1012,157997,290809,4346762,1884884,764925,52280,53901,16713,94087,42709,144589,750522,1146395,1317756,1801920,Feuil1
151000,"Autres huiles et leurs fractions,obtenues exclusivement a partir d'olives,même raffinées,mais non chimiquement modifiées et mélange de ces huiles ou f",0,34833,372629,111862,0,572,930909,8961185,8247352,4859539,8637276,777900,171855,0,0,4290312,4088614,6215522,6389117,Feuil1
151110,Huile de palme et ses fractions même raffinées mais non chimiquement modifiées;huile brute,8762570,4704620,5744088,10090671,12476694,12326010,12540791,18570608,29835841,43230325,623816,2006880,5069177,1769634,3415527,45093,4185110,38163,0,Feuil1
151190,"Huile de palme et ses fractions,même raffinées,mais non chimiquement modifiées:autres*",0,33485,1870023,310579,80356,6170060,8477776,14488589,26319978,37681525,68576606,62716763,101630092,112417025,108877479,105648031,91266955,59252862,88447420,Feuil1
151211,"Huiles de tournesol,de carthame ou de coton et leurs fractions,même raffinées,mais non chimiquement modifiées *",0,0,0,21645,462249,709310,2326771,3112693,6854651,8014461,16729170,13130586,14218884,28841687,8294471,16631608,16381859,26131176,69161675,Feuil1
151219,"Huiles de tournesol,de carthame ou de coton et leurs fractions,même raffinées,mais non chimiquement modifiées:autres*",8928,51930,65987,75078,91161,161088,76699,11863,9294,257913,2321002,780821,2919122,1043738,1021867,208223,300213,430067,2236689,Feuil1
151221,Huiles de coton et ses fractions:huile brute;même dépourvue de gossypol*,0,0,0,20,0,0,0,0,0,0,0,0,0,883,0,0,0,1897,0,Feuil1
151229,"Huile de tournesol,carthame ou de coton et leurs fractions,même raffinées;autres",15947,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2237,0,Feuil1
151311,"Huiles de coco(huile de coprah)de palmiste ou de babassu et leurs fractions,même raffinées,mais non chimiquement modifiées:huile de coco(huile de copr",3124907,2935948,2324737,1925288,2554405,2559342,2587735,3822287,3815086,4358605,1746387,3530522,2994251,6152896,2669220,2807137,1353653,119662,68201,Feuil1
151319,"Huiles de coco(huile de coprah),de palmiste ou de babassu et leurs fractions,même raffinées,mais non chimiquement modifie:autres*",135661,37009,112942,63383,366477,483729,495215,308214,545715,1098816,2497894,2893367,3492652,4679726,6711604,7848508,5031614,8320437,11481705,Feuil1
151321,Huiles de palmiste ou de babassu et leurs fractions:huiles brute*,538052,1393563,1105169,589672,777754,1398892,1138683,1663848,4341586,5432828,3692675,1034535,3282624,5319037,269675,1077037,4141452,1400182,1703,Feuil1
151329,"Huiles de coco(huile de coprah)de palmiste ou de babassu et leurs fractions,même raffinées,mais non chimiquement modifiées:autres;*",0,0,14077,0,0,0,69,1007,0,0,1305227,690305,0,3185118,4465695,8567918,6206472,8052741,15115333,Feuil1
151410,"Huiles brutes de navette, de colza ou de moutarde et leurs fractions, même raffinées, mais non chimiquement modifiées",10825013,12665138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
151411,Huiles de navette;de colza ou de moutarde et leurs fractions;même raffinées;mais non chimiquement modifiées:huiles brute*,0,0,0,1933,0,4787430,0,3361,4566,4763,4813,8116,9669328,7669745,0,0,0,1261,0,Feuil1
151419,Huiles de navette;de colza ou de moutarde et leurs fractions;même raffinées;mais non chimiquement modifiées:autres*,0,0,0,0,0,0,0,0,0,0,0,0,2690,3567,199,0,464,1056,0,Feuil1
151490,"Huiles de navette, de colza ou de moutarde et leurs fractions, raffinées, mais non chimiquement modifiées",2273,1946,3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
151491,Huiles de navette;de colza ou de moutarde et leurs fractions;même raffinées;mais non chimiquement modifiées:autres huiles brutes*,0,0,0,0,0,0,0,207253,1230752,5462297,0,0,0,0,0,0,4675570,0,4749361,Feuil1
151499,Huiles de navette;de colza ou de moutarde et leurs fractions;même raffinées;mais non chimiquement modifiées:autres *,0,0,0,0,0,0,0,0,118,7294,0,3035,122,119,0,0,0,2,12953,Feuil1
151511,"Autres graisses et huiles végétales(y compris l'huile de jojoba)et leurs fractions,fixes,même raffines,mais non chimiquement modifiées*",780794,531095,507441,501522,716881,635629,497772,791875,271368,195848,602800,488435,496809,734437,306459,369684,407524,481030,217042,Feuil1
151519,"Autres graisses et huiles végétales(y compris l'huile de jojoba)et leurs fractions ,fixe,même raffines,mais non chimiquement modifiées:autres*",28375,45769,50665,6392,20251,12562,214817,119312,115754,209604,337064,48990,285457,176300,238428,113661,175203,186906,132982,Feuil1
151521,"Autres graisses et huiles végétales(y compris l'huile de jojoba)et leurs fractions,fixe,même raffines,mais non chimiquement modifies:huile de mais et",5497351,1675701,2963159,3671207,5155976,2061591,21302652,40563623,20676976,25279191,27571094,69960874,109015814,71894637,62651383,52029475,44207616,64725888,131477961,Feuil1
151529,"Autres graisses et huiles végétales(y compris l'huile de jojoba)et leurs fractions,fixe,même raffines,mais non chimiquement modifiées: autres",11139163,12737313,8018401,19895477,44143377,93464982,77202865,80724367,27598018,50962507,7765639,15473787,134762943,125865568,49097274,4324554,22687873,31207103,61943929,Feuil1
151530,Huile de ricin et ses fractions*,103077,85123,71743,32321,41566,65743,127605,33706,11469,57079,55384,160230,229666,72496,179239,269356,76531,158618,154830,Feuil1
151540,Huile de tung(d'abrasin)et ses fractions,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
151550,Huile de sésame et ses fractions*,164,1454,0,1864,0,1150,1928,362,9982,6856,5509,17652,27796,6749,17646,20180,20737,14183,22868,Feuil1
151560,Huile de jojoba et ses fractions*,14,819,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
151590,"Autres graisses et huiles végétales(y compris l'huile de jojoba)et leurs fractions,fixe,même raffines,mais non chimiquement modifiées:autres",15798,31818,61608,86000,62539,128001,66999,65915,256200,278763,170370,214158,235257,344404,514073,577370,597132,603526,777008,Feuil1
151610,"Graisses et huiles animales ou végétales et leurs fractions,partiellement ou totalement hydrogènes,interesterifiees,reesterifiees ou elaidinisees;me",132568,84447,42971,22699,1899,5044,53,266,0,1986,684,704,5294,108,32937,11676,22371,0,2676,Feuil1
151620,Graisses et huiles végétale et leurs fractions,3112662,3384218,4152015,4751684,5082640,6534012,7186990,8088466,9952143,14132680,12474391,15288418,14057985,12634204,13441129,14517333,11673147,13501909,16778896,Feuil1
151710,Margarine;mélanges ou préparations alimentaires de graisses ou d'huiles animales ou végétale ou de fractions de différente graisses ou huiles:margarine,0,0,0,0,0,0,58489,27344,0,705,21614,4440,89456,2563,96284,48612,423169,604091,8748,Feuil1
151790,Margarine;mélanges ou préparations alimentaires de graisses ou d'huiles animales ou végétales ou de fractions de différentes graisses ou huiles du pre,28164,103859,118163,784412,808225,72394,38818,58375,106019,2135158,75707,1552695,7741199,5760658,4793357,7379792,11962062,9241944,5310647,Feuil1
151800,"Graisses et huiles animales ou végétale et leurs fractions,cuite,oxydées déshydratées,sulfurées,soufflées,standolisees ou autrement modifiées chimiques",38219,68331,82879,50280,66187,253477,140056,85436,114672,76316,123853,201708,559812,621714,1075164,1052040,1213717,620958,1225353,Feuil1
152000,Glycérol brut;eaux et lessives glycerineuse,151318,227293,216795,228298,142905,54266,7803,11014,33374,12451,118711,11882,7447,18403,14214,126397,24675,20748,100900,Feuil1
152110,"Cires végétales(autres que les triglycéride);cires d'abeilles ou d'autres insectes et spermaceti,même raffines ou colores:cires végétales*",16456,53014,33183,51250,11513,39295,2456,6774,3114,43257,7457,7964,12058,31047,41520,32758,25820,87122,110180,Feuil1
152190,"Cires végétales,cires d'abeilles ou d'autres insectes et spermaceti;autres",390000,382430,189444,68895,278414,92203,31761,19678,93720,38118,29847,172385,188665,300884,178142,1890277,257237,226463,459760,Feuil1
152200,Dégras;résidus provenant du traitement des corps gras ou des cires animales ou végétales*,0,1013,1000,9444,18027,262,23484,0,0,32,570,236,98,0,0,0,958,8532,7455,Feuil1
160100,"Saucisses,saucissons et produits similaires,de viande,d'abats ou de sang ;préparations alimentaires a base de ces produits",4146,6779,0,0,1179,0,0,0,0,0,0,844,163656,274384,346848,434151,399163,411747,353873,Feuil1
160210,"Autres préparations et conserves de viandes,d'abats ou de sang:préparations homogénéisées*",0,0,0,0,0,0,0,0,0,0,0,0,3196,0,0,0,0,0,0,Feuil1
160220,"Autres préparations et conserves de viandes,d'abats ou de sang:de foies de tous animaux*",52808,44770,43943,30616,37548,38230,105599,4510,72557,90112,67850,103190,56436,21645,14251,13301,5188,18691,31082,Feuil1
160231,"Autres préparations et conserves de viandes,d'abats ou de sang:de volailles du n° 01.05:de dinde*",0,0,0,0,0,0,10594,0,0,0,0,9617,9501,4252,0,36086,41176,118428,116962,Feuil1
160232,"Autres préparations et conserves de viandes,d'abats ou de sang:de coqs et de poule*",0,0,0,0,0,0,0,0,0,0,25972,351027,26606,277085,307196,293316,282360,410877,547413,Feuil1
160239,"Autres préparations et conserves de viandes,d'abats ou de sang:autres",0,0,0,0,0,0,8447,0,10671,8348,17640,21545,58221,70927,51357,98386,81923,66209,88791,Feuil1
160241,"Autres préparations et conserves de viandes,d'abats ou de sang: de l'espèces porcine:jambons et leurs morceaux*",547,292,0,208,0,0,0,0,0,0,0,0,21875,62002,236240,245777,286380,197468,217512,Feuil1
160242,"Autres préparations et conserves de viandes,d'abats ou de sang: épaules et leurs morceaux*",0,0,0,0,0,0,0,0,0,0,0,0,17723,17112,13216,0,18396,229,9981,Feuil1
160249,"Articles de sellerie ou de bourrelleries pour tous animaux(y compris les traits,laisses,genouillères,muselières,tapis de selles,fontes manteaux pour",1654,4069,359,0,0,0,0,0,0,0,0,0,59608,45779,28064,53134,51173,31412,49069,Feuil1
160250,"Autres préparations et conserves de viandes,d'abats ou de sang:de l'espèces bovine*",85,0,0,0,0,0,0,0,0,0,0,0,2392,600,6587,15269,56343,102786,71991,Feuil1
160290,"Autres préparations et conserves de viandes,d""abats ou de sang:autres,y compris les préparations de sang de tous anim",0,0,17,0,0,0,0,78,0,0,244,0,4948,1159,0,22153,35856,26215,18613,Feuil1
160300,"Extraits et jus de viande,de poissons ou de crustacés de mollusque ou d'autres invertébrés aquatiques*",0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,232,0,0,0,Feuil1
160411,Préparations et conserves de poissons;caviar et ses succédanés prépares a partir d'oeufs de poissons*,132,33055,30144,0,42325,0,30023,28471,543,0,0,0,0,0,0,0,0,0,0,Feuil1
160412,"Préparations et conserves de poissons,caviar et ses succédanés prépares a partir d'oeufs de poisson: harengs*",0,0,0,992,9943,0,0,6882,164,0,2835,21660,219875,54260,56635,0,0,0,0,Feuil1
160413,"Préparations et conserves de poissons,caviar et ses succédanés prépares a partir d'oeufs de poissons*",0,316,0,0,0,0,59530,2476,15678,0,379070,170946,553133,332943,402,72809,8822,220812,0,Feuil1
160414,"Préparations et conserves de poissons,cavier et ses succédanés prépares a partir d'oeufs de poissons:thon,listaos et bonites(sarda spp)",2837370,1463275,2320023,2504209,2203812,1135961,940513,1401893,848741,1367011,2937163,3916642,9884523,14120792,10781188,19236790,11219412,21833439,13964624,Feuil1
160415,"Préparations et conserves de poissons,caviar,ses succédanés prépares a partir d'oeufs de poissons:marqueraux*",78,30982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
160416,"Préparations et conserves de poissons,caviar et ses succédanés prépares a partir d'oeufs de poissons:anchois*",0,0,0,0,0,19567,59186,0,0,0,0,0,43320,30412,358714,0,0,0,0,Feuil1
160419,"Préparations et conserves de poissons,caviar et ses succédanés prépares a partir d'oeufs de poisson:autres*",55601,90490,107232,73957,72092,60896,72245,94634,136257,207592,175918,306029,70561,284507,390551,496548,419275,326210,414529,Feuil1
160420,"Préparations et conserve de poissons,caviar et ses succédanés prépares a partir d'oeufs de poissons: autres préparations et conserves de poissons*",62765,14255,38632,250887,0,0,492,4817,82309,0,5849,48874,717470,210779,293490,76695,116797,370160,166605,Feuil1
160430,Autres caviar et ses succédanés prépares a partir d'oeufs de poissons*,26566,45137,51939,46041,18037,16315,33218,23460,29869,85657,96925,93309,55753,25960,0,0,0,0,0,Feuil1
160432,Succédanés de caviar,0,0,0,0,0,0,0,0,0,0,0,0,0,59701,70473,50778,87001,130105,6617,Feuil1
160510,"Crustacés,mollusques et autres invertébrés aquatiques,prépares ou conserves:crabes*",2007,0,0,3361,0,12941,0,0,6567,938,0,20493,7676,3304,167,1331,1013,1504,69258,Feuil1
160520,"Crustacés,mollusques et autres invertébrés aquatiques,prépares ou conserves:crevettes*",4158,0,0,1538,0,9648,0,0,42683,5565,92978,11168,8165,33752,0,0,0,0,0,Feuil1
160521,"Crustacés ,mollusques et autres invertébrés aquatiques,préparés ou conservés non présentées dans un contenant hermétique",0,0,0,0,0,0,0,0,0,0,0,0,0,29286,21236,4346,4583,191200,37911,Feuil1
160529,Crevettes prepares ou conserves presentees dans un contenant hermetique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20797,0,0,0,678,Feuil1
160530,"Crustacé,mollusques et autres invertébrés aquatiques,prépares ou conserves:homards*",2604,0,0,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
160540,"Crustacés,mollusques et autres invertébrés aquatiques,prépares ou conserve:autres crustacés*",2007,0,9547,2071,2323,0,0,1164,600,0,2809,55214,13395,4340,0,0,0,0,0,Feuil1
160552,"Coquilles St Jacques ou peignes, pétoncles ou vanneaux, autres coquillages",0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,Feuil1
160553,Moules,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19220,5324,Feuil1
160554,"Mollusques séches,sépioles,calmars et encornets",0,0,0,0,0,0,0,0,0,0,0,0,0,22234,40538,51897,26633,142393,370928,Feuil1
160559,Autres Mollusques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,0,0,2603,Feuil1
160569,Autres invertébrés aquatiques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,Feuil1
160590,"Crustacés,mollusques et autres invertébrés aquatiques,prépares ou conserve:autres*",0,1465,0,0,1908,0,0,0,8740,0,16934,23322,22581,13694,0,0,0,0,0,Feuil1
170111,"Sucres de canne ou de betteraves et saccharoses chimiquement pur,a l'état solide:sucres bruts sans additions d'aromatisants ou de colorants:de canne*",27203293,31685477,32031704,34488703,32171525,31071022,42603526,69377128,53205909,56191632,33365795,68199999,142931961,36555884,0,0,0,0,0,Feuil1
170112,"Sucres de canne ou de betteraves et saccharoses chimiquement pur,a l'état solide:de betteraves*",0,0,0,0,0,489,0,375,0,0,1683,0,0,0,49,0,0,34453,0,Feuil1
170113,Sucre de canne,0,0,0,0,0,0,0,0,0,0,0,0,0,3355,0,9499825,53857375,184091068,311006014,Feuil1
170114,Autres sucre de canne,0,0,0,0,0,0,0,0,0,0,0,0,0,96495351,99252220,114705506,113046325,105569174,161997102,Feuil1
170191,"Sucres de canne ou de betteraves et saccharoses chimiquement pur,a l'état solide:autres*",218,788,25646,79087,186280,1346,12909,0,0,151151,62193,217174,0,23,95,112614,149484,118303,84476,Feuil1
170199,"Sucres de canne ou de betteraves et saccharoses chimiquement pur,a l'état solide:autres;*",51952633,42781869,47844544,76103987,55330383,68273047,77068877,130363806,105623925,105959506,150686596,218514091,331476324,235544490,203745642,198223409,183443804,88688928,209368135,Feuil1
170211,"Autres sucres,y compris le maltose,le glucose et le fructose(lévulose)chimiquement purs,a l'état solide,sirops de sucres sans addition d'aromatisants",34099,55062,164243,89430,193346,652414,347805,563726,821058,557601,763785,684465,582123,548143,849022,946325,644369,1133728,1169910,Feuil1
170219,"Autres sucres,y compris le maltose,le glucose et le fructose(lévulose)chimiquement purs,a l'état solide,sirops de sucres sans addition d'aromatisant ou",52035,22910,39429,247228,682994,627968,518410,256349,650371,298060,219137,328150,318324,702293,852911,914551,770211,678136,668035,Feuil1
170220,"Autres sucres,y compris le maltose,le glucose et le fructose(lévulose)chimiquement purs,a l'état solide;sirops de sucres sans addition d'aromatisant o",146,0,87889,1018,0,0,0,0,0,0,0,0,3882,16310,452,0,0,8814,188,Feuil1
170230,"Glucose et sirop de glucose,ne contenant pas de fructose ou contenant en poids a l'état sec moins de 20% fructose*",2448362,2993240,4212950,5433494,4779685,4702845,4728963,5134041,7647307,8626934,8692506,7319241,9843100,11770344,12198843,10183931,10643215,10765591,15342913,Feuil1
170240,"Glucose et sirop de glucose,contenant en poids a l'état sec de 20% inclus a 50% exclus de fructose *",23796,69741,278726,299702,213205,132294,133808,203558,118182,219875,341977,177079,874475,920325,1142354,318427,151227,178697,46149,Feuil1
170250,Fructose chimiquement pur*,1835,31092,45708,3560,35318,49591,20010,14637,44395,32378,24240,31960,33640,16146,31780,60488,25351,4224,2125,Feuil1
170260,Autres fructose et sirop de fructose contenant en poids a l'état sec plus de 50% fructose*,8477,27665,5833,14661,27169,9197,52155,17920,67908,52542,39729,70536,71094,81134,92809,103486,154664,177374,311651,Feuil1
170290,Autres y compris le sucre inverti(ou interverti)*,717575,581086,768292,1138207,1005017,1560039,1564038,1997783,2136184,2485755,3435173,2491376,3497458,3414216,3151559,3864589,3169558,3710669,3991497,Feuil1
170310,Mélasses résultant de l'extraction ou du raffinage du sucre:mélasses de canne*,137536,97419,699588,1602723,855501,207493,708498,778368,312720,1161337,1207424,268403,1956208,459039,410320,1901930,1521217,311208,201828,Feuil1
170390,Mélasses résultant de l'extraction ou du raffinage du sucre:autre,1498218,1774867,3032875,1993967,3049612,2718877,1962719,5038595,4703873,4681751,6924453,3734086,5426971,7427807,7074305,9824186,6801050,7477072,7578921,Feuil1
170410,"Sucreries sans cacao(y compris le chocolat blanc):gommes a marcher(chewing0gum),même enrobées de sucre*",276003,353494,660508,380170,422823,478510,564342,185727,159300,189945,321920,195024,448518,540104,1025512,1335447,1112182,889273,880603,Feuil1
170490,Sucreries sans cacao(y compris le chocolat blanc):autres*,923406,993549,1653821,1297944,1044535,931358,1060145,1339066,1319447,1243251,1415779,1837127,2732568,3485053,3690110,4458477,3998589,4847718,5858933,Feuil1
180100,"Cacao en fèves et brisures de fèves,bruts ou torréfie",3047206,3326415,3312552,7142629,11250545,8885279,9081366,14688539,16052381,18461522,28010864,21910255,21291486,24628956,20884630,30877615,20545677,23958626,33033906,Feuil1
180200,"Coques,pellicules(pelures)et autres déchets de cacao*",223750,38920,0,105268,0,0,0,0,0,0,100475,265761,260324,155572,127940,84295,5049,49005,72960,Feuil1
180310,"Pâte de cacao,même dégraisses:non dégraisse*",14795,9080,126464,18636,87501,452762,131299,12841,29598,3297,0,2388,13591,77692,47114,16805,49247,16198,26639,Feuil1
180320,"Pâte de cacao,même dégraissée:complètement ou partiellement dégraisses*",89,110817,60802,0,0,20283,0,0,0,0,38,0,0,0,18722,43531,0,0,26667,Feuil1
180400,"Beurre,graisse et huile de cacao*",67908,36703,13597,244867,624283,1834167,3306060,27611,133044,531599,46033,151578,209408,249566,261495,174763,80833,208189,225474,Feuil1
180500,"Poudre de cacao,sans addition de sucre ou d'autres édulcorants*",1182464,2318038,2551698,3324097,5771163,4575824,2832454,2800871,3070872,3409201,4984593,5801227,11482092,13147965,9653425,8120256,13362413,13783907,15538630,Feuil1
180610,"Poudre de cacao,avec addition de sucre ou d'autres édulcorants *",0,5504,2059,125196,342641,17341,15827,5454,4266,17820,48813,52075,76197,5405,8844,1235655,1246569,1733105,1336663,Feuil1
180620,"Autres préparations présentées soit en blocs ou en barres d'un poids excédant 2 kg,soit a l'état liquide ou plateaux ou en poudres,granules ou formes s",187170,264940,392801,353385,261075,372568,190788,246351,179365,345998,258981,613874,616902,785548,900590,709987,895866,1185424,1994708,Feuil1
180631,"Autres présentes en tablettes,barres ou bâtons:fourres *",824335,513075,850205,710723,765198,846321,1386669,1036406,1362049,1446966,2524088,3008222,4293339,6062889,5702591,7236845,8445027,14022596,13504873,Feuil1
180632,"Autres présentes en tablettes,barres ou bâtons*",468421,639316,501616,409993,318924,602038,328019,190006,282614,197778,497655,474805,928862,2702830,2313048,2951800,3052786,3541047,5500718,Feuil1
180690,"Autres présentes en tablettes,barres ou bâtons:autres*",951082,1205608,1268330,1106161,1108959,1615857,1115194,1220724,1364135,1383763,2307581,3080008,5366652,5778518,6241881,5052854,4473789,5420550,5845945,Feuil1
190110,"Extraits de malt;préparations alimentaires de farines,semoules,amidons,fécules ou extrait",3319367,3484589,4148837,4676840,4739002,6569601,7739683,9035531,13446895,13361908,18853681,21577318,25382495,30330651,40875402,40434920,36685520,44412785,64735477,Feuil1
