nbr_projets,inv_approuve,prime_approuvee,nbr_emploi,gouv_ar,gouv_fr,delegation_ar,delegation_fr,secteur_act_ar,secteur_act_ar_1,mois_ar,mois_fr,annee_doa,feuille
7,327348,62584,11,القصرين,KASSERINE,سبيبة,SBIBA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2015,SQL Results
6,1810000,81328,13,جندوبة,JENDOUBA,جندوبة,JENDOUBA,الخدمات,SERVICE,فيفري,févr.,2016,SQL Results
2,139000,9053,2,القيروان,KAIROUAN,حفوز,HAFOUZ,الخدمات,SERVICE,نوفمبر,nov.,2015,SQL Results
2,233188,48728,4,تطاوين,TATAWINE,الذهيبة,THEHIBA,الفلاحي,AGRICULTURE,مارس,mars,2016,SQL Results
2,610051,118442,19,قابس,GABES,قابس المدينة,GABES MEDINA,الصيد البحري,PECHE,أفريل,avr.,2016,SQL Results
4,200859,10883,4,صفاقس,SFAXE,جبنيانة,JEBINYANA,الخدمات,SERVICE,مارس,mars,2016,SQL Results
1,23638,5899,1,تطاوين,TATAWINE,الصمّار,SAMMAR,الفلاحي,AGRICULTURE,ماي,mai,2016,SQL Results
1,224947,51732,2,زغوان,ZAGHOUANE,الزريبة,ZRIBA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2016,SQL Results
2,111500,20386,0,المنستير,MOUNASTIR,المنستير,MOUNASTIR,الصيد البحري,PECHE,مارس,mars,2016,SQL Results
2,125800,23892,2,منــوبة,MANOUBA,برج العامري,BOURJ EL AMRI,الفلاحي,AGRICULTURE,ماي,mai,2016,SQL Results
2,187400,50966,4,قفصة,GAFSA,السند,ESNAD,الفلاحي,AGRICULTURE,أفريل,avr.,2016,SQL Results
2,80457,5181,2,صفاقس,SFAXE,صفاقس المدينة,SFAXE MEDINA,الخدمات,SERVICE,فيفري,févr.,2016,SQL Results
2,1465000,223540,12,منــوبة,MANOUBA,البطان,EL BATAN,الفلاحي,AGRICULTURE,ديسمبر,déc.,2016,SQL Results
2,149555,30099,2,باجة,BEJA,تبرسق,TBORSOK,الفلاحي,AGRICULTURE,أكتوبر,oct.,2015,SQL Results
1,63888,18162,2,تطاوين,TATAWINE,الصمّار,SAMMAR,الفلاحي,AGRICULTURE,مارس,mars,2016,SQL Results
3,323330,58477,4,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الخدمات,SERVICE,فيفري,févr.,2016,SQL Results
16,853921,155283,22,القصرين,KASSERINE,فوسانة,FOUSENA,الفلاحي,AGRICULTURE,مارس,mars,2016,SQL Results
3,123000,17550,3,مدنين,MEDENINE,سيدي مخلوف,SID MAKHLOUF,الخدمات,SERVICE,جويلية,juill.,2016,SQL Results
2,238000,15299,2,بن عروس,BEN AROUSSE,مرناق,MORNAG,الخدمات,SERVICE,أكتوبر,oct.,2016,SQL Results
6,3119500,416152,88,المنستير,MOUNASTIR,طبلبة,TBOLBA,الصيد البحري,PECHE,ماي,mai,2016,SQL Results
4,178011,37502,5,القصرين,KASSERINE,سبيبة,SBIBA,الفلاحي,AGRICULTURE,أوت,août,2016,SQL Results
2,13850,3163,2,الكاف,KEF,الكاف الغربية,EL KEF OUSET,الفلاحي,AGRICULTURE,أفريل,avr.,2016,SQL Results
2,133000,8591,2,سوسة,SOUSSE,القلعة الكبرى,KALAA ELKOUBRA,الخدمات,SERVICE,أوت,août,2016,SQL Results
2,384877,82226,5,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الفلاحي,AGRICULTURE,سبتمبر,sept.,2016,SQL Results
3,194000,19002,3,المهدية,MAHDIA,المهدية,MAHDIA,الخدمات,SERVICE,أكتوبر,oct.,2016,SQL Results
1,41000,2646,1,بنزرت,BIZERTE,بنزرت الجنوبية,BIZETE SUD,الخدمات,SERVICE,ماي,mai,2016,SQL Results
2,26114,10784,1,نابل,NABEUL,بني خلاد,BENI KHALLED,الفلاحي,AGRICULTURE,ماي,mai,2016,SQL Results
2,328900,27840,10,أريانة,ARIANA,سيدي ثابت,SID THABET,الفلاحي,AGRICULTURE,أكتوبر,oct.,2016,SQL Results
1,276000,64032,2,بنزرت,BIZERTE,منزل بورقيبة,MANZEL BOURGIBA,الفلاحي,AGRICULTURE,أوت,août,2016,SQL Results
1,28000,812,1,القيروان,KAIROUAN,الوسلاتية,WESLATIYA,الخدمات,SERVICE,جوان,juin,2016,SQL Results
2,329000,19810,5,بنزرت,BIZERTE,جومين,JOUMIN,الخدمات,SERVICE,ديسمبر,déc.,2016,SQL Results
1,85000,11050,1,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الخدمات,SERVICE,أكتوبر,oct.,2016,SQL Results
2,378000,22758,6,المهدية,MAHDIA,ملولش,MLOULECH,الخدمات,SERVICE,ديسمبر,déc.,2016,SQL Results
2,237956,44117,3,سيدي بوزيد,SIDI BOUZIDE,بئر الحفي,BIR HFAY,الفلاحي,AGRICULTURE,نوفمبر,nov.,2016,SQL Results
5,281000,20878,5,المهدية,MAHDIA,الجم,EL JEM,الخدمات,SERVICE,أكتوبر,oct.,2016,SQL Results
2,267570,63633,4,تطاوين,TATAWINE,غمراسن,GOMRASSEN,الفلاحي,AGRICULTURE,نوفمبر,nov.,2016,SQL Results
11,553872,130000,13,القصرين,KASSERINE,فوسانة,FOUSENA,الفلاحي,AGRICULTURE,فيفري,févr.,2017,SQL Results
3,198323,26891,3,سيدي بوزيد,SIDI BOUZIDE,سيدي علي بن عون,SIDI ALI BEN OUN,الخدمات,SERVICE,نوفمبر,nov.,2016,SQL Results
4,125547,8773,3,نابل,NABEUL,منزل بوزلفة,MANZEL BOUZALFA,الخدمات,SERVICE,مارس,mars,2017,SQL Results
1,62000,4025,1,بنزرت,BIZERTE,سجنان,SAJNEN,الخدمات,SERVICE,مارس,mars,2017,SQL Results
2,96320,6024,2,صفاقس,SFAXE,قرقنة,KAREKNA,الخدمات,SERVICE,فيفري,févr.,2017,SQL Results
6,489100,113356,6,قفصة,GAFSA,أم  العرائس,OM ELARAYES,الخدمات,SERVICE,فيفري,févr.,2017,SQL Results
4,135121,9458,4,نابل,NABEUL,قرمبا لية,GROUMBELIA,الخدمات,SERVICE,مارس,mars,2017,SQL Results
6,466334,109984,9,القصرين,KASSERINE,ماجل با لعباس,MAJEL BELABBES,الفلاحي,AGRICULTURE,جانفي,janv.,2017,SQL Results
4,653726,154705,9,سيدي بوزيد,SIDI BOUZIDE,بئر الحفي,BIR HFAY,الفلاحي,AGRICULTURE,فيفري,févr.,2017,SQL Results
1,59710,4166,1,باجة,BEJA,تبرسق,TBORSOK,الخدمات,SERVICE,ديسمبر,déc.,2016,SQL Results
3,211450,49487,3,باجة,BEJA,باجة الجنوبية,BEJA SUD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2016,SQL Results
5,364675,28768,5,باجة,BEJA,باجة الشما لية,BEJANORD,الخدمات,SERVICE,مارس,mars,2017,SQL Results
3,647000,54347,7,منــوبة,MANOUBA,الجديدة,ALJADIDA,الفلاحي,AGRICULTURE,ماي,mai,2010,SQL Results
1,39000,8729,1,المهدية,MAHDIA,السواسي,ESSWASSI,الفلاحي,AGRICULTURE,فيفري,févr.,2010,SQL Results
2,45000,11673,2,القيروان,KAIROUAN,الشراردة,CHRARDA,الفلاحي,AGRICULTURE,مارس,mars,2010,SQL Results
4,159389,32502,4,قابس,GABES,منزل الحبيب,MANZE EL HABIB,الفلاحي,AGRICULTURE,أكتوبر,oct.,2010,SQL Results
1,30671,1790,1,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الخدمات,SERVICE,أكتوبر,oct.,2010,SQL Results
2,52330,3664,2,زغوان,ZAGHOUANE,زغوان,ZAGOUAN,الخدمات,SERVICE,أفريل,avr.,2011,SQL Results
2,87451,6505,1,توزر,TOZEUR,نفطة,NAFTA,الفلاحي,AGRICULTURE,جويلية,juill.,2011,SQL Results
1,48550,3399,1,سيدي بوزيد,SIDI BOUZIDE,بئر الحفي,BIR HFAY,الخدمات,SERVICE,مارس,mars,2010,SQL Results
6,125367,34464,7,سيدي بوزيد,SIDI BOUZIDE,سوق الجديد,SOUK EJDID,الفلاحي,AGRICULTURE,فيفري,févr.,2011,SQL Results
2,97345,6814,2,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الغربية,SIDI BOUZID OUST,الخدمات,SERVICE,فيفري,févr.,2011,SQL Results
1,19315,4829,1,نابل,NABEUL,قرمبا لية,GROUMBELIA,الفلاحي,AGRICULTURE,فيفري,févr.,2011,SQL Results
2,92500,3760,2,المنستير,MOUNASTIR,بني حسان,BENI HASSEN,الخدمات,SERVICE,مارس,mars,2011,SQL Results
1,59028,11746,2,القصرين,KASSERINE,العيون,EL AYOUN,الفلاحي,AGRICULTURE,نوفمبر,nov.,2010,SQL Results
1,100000,24251,2,باجة,BEJA,مجاز الباب,MJEZ ELBEB,الفلاحي,AGRICULTURE,ديسمبر,déc.,2010,SQL Results
3,83674,18890,3,نابل,NABEUL,بوعرقوب,BOU ARGOUB,الفلاحي,AGRICULTURE,ديسمبر,déc.,2010,SQL Results
1,8768,4384,1,تطاوين,TATAWINE,البئر الأحمر,BIR LAHMER,الفلاحي,AGRICULTURE,فيفري,févr.,2011,SQL Results
6,803709,161880,15,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الفلاحي,AGRICULTURE,مارس,mars,2011,SQL Results
1,210000,23101,3,نابل,NABEUL,سليمان,SLIMAN,الفلاحي,AGRICULTURE,جوان,juin,2010,SQL Results
15,1356570,262712,21,القصرين,KASSERINE,سبيبة,SBIBA,الفلاحي,AGRICULTURE,ماي,mai,2010,SQL Results
5,91000,17445,5,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الفلاحي,AGRICULTURE,جوان,juin,2010,SQL Results
1,37000,3419,1,المهدية,MAHDIA,المهدية,MAHDIA,الخدمات,SERVICE,فيفري,févr.,2011,SQL Results
7,634576,168858,14,قفصة,GAFSA,قفصة الشما لية,GAFSSA NORD,الفلاحي,AGRICULTURE,جوان,juin,2010,SQL Results
1,196694,25002,1,قابس,GABES,قابس الجنوبية,GABES SUD,الخدمات,SERVICE,جوان,juin,2010,SQL Results
1,147000,10290,1,باجة,BEJA,باجة الشما لية,BEJANORD,الخدمات,SERVICE,جوان,juin,2010,SQL Results
1,35000,8750,0,تــونس,TUNIS,سيدي حسين,SID HSSIN,الفلاحي,AGRICULTURE,أكتوبر,oct.,2010,SQL Results
2,49000,2652,2,المنستير,MOUNASTIR,جمال,JAMMEL,الخدمات,SERVICE,أكتوبر,oct.,2010,SQL Results
3,244900,32025,3,الكاف,KEF,ساقية سيدي يوسف,SAKIYET SIDI YOUSSEF,الفلاحي,AGRICULTURE,جوان,juin,2010,SQL Results
5,1445200,169067,21,بن عروس,BEN AROUSSE,مرناق,MORNAG,الفلاحي,AGRICULTURE,جويلية,juill.,2010,SQL Results
1,44300,2717,1,المنستير,MOUNASTIR,زرمدين,ZMERDIN,الخدمات,SERVICE,ماي,mai,2010,SQL Results
2,119569,22285,2,نابل,NABEUL,دار شعبان الفهري,DAR CHAABEN EL FEHRI,الفلاحي,AGRICULTURE,ماي,mai,2010,SQL Results
1,26200,5502,1,قفصة,GAFSA,السند,ESNAD,الخدمات,SERVICE,جوان,juin,2010,SQL Results
1,21000,4410,1,قفصة,GAFSA,القصر,EL KSSAR,الخدمات,SERVICE,مارس,mars,2010,SQL Results
5,111575,7811,5,نابل,NABEUL,الميدة,ELMIDA,الخدمات,SERVICE,أفريل,avr.,2010,SQL Results
1,155760,9240,1,جندوبة,JENDOUBA,جندوبة,JENDOUBA,الخدمات,SERVICE,جوان,juin,2010,SQL Results
1,149958,28693,2,بنزرت,BIZERTE,منزل جميل,MANZEL JMIL,الفلاحي,AGRICULTURE,مارس,mars,2010,SQL Results
3,55619,10374,3,منــوبة,MANOUBA,طبربة,TOUBOURBA,الفلاحي,AGRICULTURE,جويلية,juill.,2011,SQL Results
6,803000,164394,11,منــوبة,MANOUBA,الجديدة,ALJADIDA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2011,SQL Results
4,564048,129124,9,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الفلاحي,AGRICULTURE,أوت,août,2011,SQL Results
1,135000,27240,2,القيروان,KAIROUAN,حاجب العيون,HAJEB LAYOUN,الفلاحي,AGRICULTURE,أكتوبر,oct.,2011,SQL Results
1,107981,18001,2,باجة,BEJA,نفزة,NEFZA,الفلاحي,AGRICULTURE,ماي,mai,2011,SQL Results
5,229522,43363,5,باجة,BEJA,مجاز الباب,MJEZ ELBEB,الفلاحي,AGRICULTURE,أكتوبر,oct.,2011,SQL Results
1,24458,1673,1,صفاقس,SFAXE,منزل شاكر,MANZEL CHAKKER,الخدمات,SERVICE,نوفمبر,nov.,2011,SQL Results
2,94450,7465,2,قابس,GABES,غنوش,GANOUCH,الخدمات,SERVICE,سبتمبر,sept.,2011,SQL Results
1,69500,17375,2,المهدية,MAHDIA,ملولش,MLOULECH,الفلاحي,AGRICULTURE,أكتوبر,oct.,2011,SQL Results
7,322900,36096,7,الكاف,KEF,الدهماني,DAHMENI,الفلاحي,AGRICULTURE,جوان,juin,2011,SQL Results
1,16916,3600,1,القصرين,KASSERINE,القصرين الجنوبية,KASSERINE SUD,الفلاحي,AGRICULTURE,فيفري,févr.,2010,SQL Results
1,142200,27787,2,صفاقس,SFAXE,بئر علي بن خليفة,BIR ALI KHELIFFA,الفلاحي,AGRICULTURE,مارس,mars,2012,SQL Results
1,40552,2794,1,نابل,NABEUL,منزل تميم,MANZEL TMIM,الخدمات,SERVICE,سبتمبر,sept.,2012,SQL Results
1,21000,1453,1,جندوبة,JENDOUBA,بلطة بوعوان,BALTA BOU OUN,الخدمات,SERVICE,أفريل,avr.,2012,SQL Results
4,140232,35551,4,القصرين,KASSERINE,تا لة,TELA,الفلاحي,AGRICULTURE,جانفي,janv.,2012,SQL Results
5,427543,27562,16,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الخدمات,SERVICE,أفريل,avr.,2012,SQL Results
1,53700,455,1,الكاف,KEF,قلعة الخصبة,KALAA KHESBA,الخدمات,SERVICE,ديسمبر,déc.,2011,SQL Results
1,79600,5573,1,الكاف,KEF,الجريصة,JERISSA,الخدمات,SERVICE,أكتوبر,oct.,2011,SQL Results
1,38000,2597,1,القيروان,KAIROUAN,حفوز,HAFOUZ,الخدمات,SERVICE,ديسمبر,déc.,2011,SQL Results
1,47500,3325,1,سيدي بوزيد,SIDI BOUZIDE,سوق الجديد,SOUK EJDID,الخدمات,SERVICE,مارس,mars,2012,SQL Results
1,84284,16357,2,زغوان,ZAGHOUANE,الزريبة,ZRIBA,الفلاحي,AGRICULTURE,فيفري,févr.,2012,SQL Results
2,140888,9859,2,جندوبة,JENDOUBA,فرنانة,FERNANA,الخدمات,SERVICE,سبتمبر,sept.,2012,SQL Results
1,40300,2821,1,صفاقس,SFAXE,الصخيرة,SKHIRA,الخدمات,SERVICE,ديسمبر,déc.,2011,SQL Results
4,256450,40871,5,الكاف,KEF,نبر,NEBR,الفلاحي,AGRICULTURE,مارس,mars,2012,SQL Results
2,103400,16217,2,سيدي بوزيد,SIDI BOUZIDE,بئر الحفي,BIR HFAY,الفلاحي,AGRICULTURE,نوفمبر,nov.,2011,SQL Results
4,56402,18186,4,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الغربية,SIDI BOUZID OUST,الفلاحي,AGRICULTURE,أكتوبر,oct.,2011,SQL Results
1,42850,10713,1,القصرين,KASSERINE,حيدرة,HIDRA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2012,SQL Results
2,134000,25500,2,المهدية,MAHDIA,شربان,CHERBEN,الفلاحي,AGRICULTURE,ديسمبر,déc.,2012,SQL Results
1,42000,9593,1,المهدية,MAHDIA,سيدي علوان,SIDI ALWEN,الفلاحي,AGRICULTURE,نوفمبر,nov.,2012,SQL Results
2,132269,26937,2,قبلي,KEBELLI,دوز الشما لية,DOUZ NORD,الخدمات,SERVICE,ديسمبر,déc.,2012,SQL Results
1,30000,5535,1,سوسة,SOUSSE,بوفيشة,BOUFICHA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2013,SQL Results
3,105569,26145,3,منــوبة,MANOUBA,الجديدة,ALJADIDA,الفلاحي,AGRICULTURE,أفريل,avr.,2013,SQL Results
3,158310,11027,3,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الخدمات,SERVICE,أوت,août,2012,SQL Results
2,75661,5296,2,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الخدمات,SERVICE,أكتوبر,oct.,2012,SQL Results
1,39249,11684,1,جندوبة,JENDOUBA,طبرقة,TABARKA,الصيد البحري,PECHE,فيفري,févr.,2013,SQL Results
1,54048,7671,1,قبلي,KEBELLI,دوز الجنوبية,DOUZ SUD,الخدمات,SERVICE,أكتوبر,oct.,2012,SQL Results
1,43638,3054,1,القصرين,KASSERINE,سبيبة,SBIBA,الخدمات,SERVICE,نوفمبر,nov.,2012,SQL Results
3,328483,60451,6,تطاوين,TATAWINE,تطاوين الشما لية,TATAWIN NORD,الفلاحي,AGRICULTURE,سبتمبر,sept.,2012,SQL Results
2,135499,9107,3,بنزرت,BIZERTE,منزل جميل,MANZEL JMIL,الفلاحي,AGRICULTURE,ديسمبر,déc.,2012,SQL Results
4,346100,52676,6,الكاف,KEF,السرس,SERS,الفلاحي,AGRICULTURE,نوفمبر,nov.,2012,SQL Results
1,142000,19102,3,تطاوين,TATAWINE,تطاوين الجنوبية,TATAWIN SUD,الفلاحي,AGRICULTURE,أفريل,avr.,2012,SQL Results
2,124000,8123,2,القيروان,KAIROUAN,حاجب العيون,HAJEB LAYOUN,الخدمات,SERVICE,جوان,juin,2012,SQL Results
1,65771,4475,1,سيدي بوزيد,SIDI BOUZIDE,جلمة,JELMA,الخدمات,SERVICE,ماي,mai,2012,SQL Results
2,58069,4065,2,نابل,NABEUL,سليمان,SLIMAN,الخدمات,SERVICE,ماي,mai,2012,SQL Results
1,25500,1786,1,القصرين,KASSERINE,القصرين الجنوبية,KASSERINE SUD,الخدمات,SERVICE,أفريل,avr.,2012,SQL Results
1,85998,21437,1,قابس,GABES,قابس الجنوبية,GABES SUD,الفلاحي,AGRICULTURE,جويلية,juill.,2012,SQL Results
2,277033,71072,3,قابس,GABES,مطماطة الجديدة,MATMATA ELJADIDA,الفلاحي,AGRICULTURE,أفريل,avr.,2012,SQL Results
1,45426,11226,1,قابس,GABES,مارث,MARETH,الفلاحي,AGRICULTURE,ديسمبر,déc.,2013,SQL Results
7,440027,109707,8,باجة,BEJA,تستور,TASTOUR,الفلاحي,AGRICULTURE,أفريل,avr.,2013,SQL Results
1,39800,2786,1,سيدي بوزيد,SIDI BOUZIDE,سيدي علي بن عون,SIDI ALI BEN OUN,الخدمات,SERVICE,ماي,mai,2013,SQL Results
9,392034,79483,12,القصرين,KASSERINE,فوسانة,FOUSENA,الفلاحي,AGRICULTURE,مارس,mars,2013,SQL Results
1,69952,4897,1,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الفلاحي,AGRICULTURE,ماي,mai,2013,SQL Results
3,205000,14024,3,القيروان,KAIROUAN,الشبيكة,CHBIKA,الخدمات,SERVICE,أفريل,avr.,2013,SQL Results
3,250000,46535,12,بن عروس,BEN AROUSSE,مرناق,MORNAG,الفلاحي,AGRICULTURE,ماي,mai,2013,SQL Results
1,37200,1379,1,المنستير,MOUNASTIR,بني حسان,BENI HASSEN,الخدمات,SERVICE,نوفمبر,nov.,2013,SQL Results
1,34050,8513,1,جندوبة,JENDOUBA,فرنانة,FERNANA,الفلاحي,AGRICULTURE,ماي,mai,2013,SQL Results
1,174000,25428,1,المهدية,MAHDIA,أولاد الشامخ,AWLED CHAMEKH,الخدمات,SERVICE,أكتوبر,oct.,2013,SQL Results
1,2000000,101378,6,أريانة,ARIANA,رواد,RAWED,الفلاحي,AGRICULTURE,ديسمبر,déc.,2012,SQL Results
1,123301,22064,3,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الفلاحي,AGRICULTURE,فيفري,févr.,2013,SQL Results
1,84751,23683,2,قفصة,GAFSA,الرديف,ERDAYEF,الفلاحي,AGRICULTURE,جويلية,juill.,2013,SQL Results
1,85000,5822,1,قابس,GABES,مطماطة الجديدة,MATMATA ELJADIDA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2012,SQL Results
7,172800,33164,7,الكاف,KEF,القصور,ELKSOUR,الفلاحي,AGRICULTURE,ديسمبر,déc.,2012,SQL Results
1,4700,329,1,الكاف,KEF,نبر,NEBR,الخدمات,SERVICE,ديسمبر,déc.,2012,SQL Results
3,373055,85327,8,مدنين,MEDENINE,جرجيس,JERJIS,الفلاحي,AGRICULTURE,ديسمبر,déc.,2012,SQL Results
4,228300,16652,4,الكاف,KEF,الدهماني,DAHMENI,الفلاحي,AGRICULTURE,ديسمبر,déc.,2012,SQL Results
2,100000,6181,2,المهدية,MAHDIA,شربان,CHERBEN,الخدمات,SERVICE,مارس,mars,2013,SQL Results
5,263945,23674,5,تــونس,TUNIS,حلق الوادي,LA GOULETTE,الخدمات,SERVICE,ديسمبر,déc.,2013,SQL Results
3,432005,107146,6,قفصة,GAFSA,قفصة الشما لية,GAFSSA NORD,الفلاحي,AGRICULTURE,مارس,mars,2014,SQL Results
1,26664,1866,1,صفاقس,SFAXE,العامرة,EL AMRA,الخدمات,SERVICE,ديسمبر,déc.,2013,SQL Results
2,198755,17870,2,منــوبة,MANOUBA,المرناقية,MOURNAGIA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2013,SQL Results
2,127000,15795,2,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2013,SQL Results
1,52000,2613,1,المهدية,MAHDIA,شربان,CHERBEN,الفلاحي,AGRICULTURE,مارس,mars,2014,SQL Results
3,338830,18655,3,جندوبة,JENDOUBA,جندوبة,JENDOUBA,الخدمات,SERVICE,ماي,mai,2014,SQL Results
1,22196000,4003523,25,باجة,BEJA,باجة الجنوبية,BEJA SUD,الفلاحي,AGRICULTURE,جوان,juin,2014,SQL Results
3,302685,69191,6,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الفلاحي,AGRICULTURE,سبتمبر,sept.,2013,SQL Results
5,1044010,246924,19,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الفلاحي,AGRICULTURE,أكتوبر,oct.,2013,SQL Results
2,101000,25250,2,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الغربية,SIDI BOUZID OUST,الفلاحي,AGRICULTURE,ديسمبر,déc.,2013,SQL Results
10,194347,45564,12,القصرين,KASSERINE,فوسانة,FOUSENA,الفلاحي,AGRICULTURE,جويلية,juill.,2013,SQL Results
3,321898,71747,6,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الفلاحي,AGRICULTURE,أكتوبر,oct.,2013,SQL Results
3,75150,20497,3,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الفلاحي,AGRICULTURE,أكتوبر,oct.,2013,SQL Results
1,11000,4000,1,القيروان,KAIROUAN,حفوز,HAFOUZ,الفلاحي,AGRICULTURE,أكتوبر,oct.,2013,SQL Results
2,80300,5621,2,الكاف,KEF,نبر,NEBR,الخدمات,SERVICE,فيفري,févr.,2014,SQL Results
